STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       5404;2022010100;    3;   8.0;  81.0;eor
       5404;2022010101;    3;   8.0;  83.0;eor
       5404;2022010102;    3;   8.3;  82.0;eor
       5404;2022010103;    3;   8.2;  83.0;eor
       5404;2022010104;    3;   8.0;  86.0;eor
       5404;2022010105;    3;   7.9;  90.0;eor
       5404;2022010106;    3;   7.9;  86.0;eor
       5404;2022010107;    3;   6.5;  89.0;eor
       5404;2022010108;    3;   6.1;  90.0;eor
       5404;2022010109;    3;   7.5;  83.0;eor
       5404;2022010110;    3;   9.1;  75.0;eor
       5404;2022010111;    3;  10.3;  73.0;eor
       5404;2022010112;    3;  11.3;  71.0;eor
       5404;2022010113;    3;  12.2;  67.0;eor
       5404;2022010114;    3;  12.1;  67.0;eor
       5404;2022010115;    3;  11.1;  74.0;eor
       5404;2022010116;    3;   8.2;  89.0;eor
       5404;2022010117;    3;   6.3; 100.0;eor
       5404;2022010118;    3;   5.2; 100.0;eor
       5404;2022010119;    3;   4.4; 100.0;eor
       5404;2022010120;    3;   4.3; 100.0;eor
       5404;2022010121;    3;   4.3;  99.0;eor
       5404;2022010122;    3;   4.1; 100.0;eor
       5404;2022010123;    3;   2.1;  99.0;eor
       5404;2022010200;    3;   2.3; 100.0;eor
       5404;2022010201;    3;   1.6; 100.0;eor
       5404;2022010202;    3;   1.4; 100.0;eor
       5404;2022010203;    3;   0.5; 100.0;eor
       5404;2022010204;    3;   0.7; 100.0;eor
       5404;2022010205;    3;  -0.4; 100.0;eor
       5404;2022010206;    3;   0.0; 100.0;eor
       5404;2022010207;    3;  -0.4; 100.0;eor
       5404;2022010208;    3;   0.6; 100.0;eor
       5404;2022010209;    3;   2.2;  95.0;eor
       5404;2022010210;    3;   4.4;  89.0;eor
       5404;2022010211;    3;   7.8;  69.0;eor
       5404;2022010212;    3;  10.5;  59.0;eor
       5404;2022010213;    3;  11.1;  62.0;eor
       5404;2022010214;    3;  11.5;  64.0;eor
       5404;2022010215;    3;  12.6;  51.0;eor
       5404;2022010216;    3;  11.8;  53.0;eor
       5404;2022010217;    3;  11.4;  56.0;eor
       5404;2022010218;    3;   9.9;  58.0;eor
       5404;2022010219;    3;  10.6;  56.0;eor
       5404;2022010220;    3;  10.2;  58.0;eor
       5404;2022010221;    3;  11.3;  55.0;eor
       5404;2022010222;    3;   9.2;  63.0;eor
       5404;2022010223;    3;   8.6;  68.0;eor
       5404;2022010300;    3;   9.0;  69.0;eor
       5404;2022010301;    3;   9.2;  71.0;eor
       5404;2022010302;    3;   9.7;  73.0;eor
       5404;2022010303;    3;  10.0;  72.0;eor
       5404;2022010304;    3;  10.1;  71.0;eor
       5404;2022010305;    3;   9.3;  76.0;eor
       5404;2022010306;    3;   9.0;  77.0;eor
       5404;2022010307;    3;   9.0;  77.0;eor
       5404;2022010308;    3;   9.2;  75.0;eor
       5404;2022010309;    3;   9.2;  75.0;eor
       5404;2022010310;    3;   9.7;  73.0;eor
       5404;2022010311;    3;  10.2;  71.0;eor
       5404;2022010312;    3;  10.5;  68.0;eor
       5404;2022010313;    3;  10.7;  68.0;eor
       5404;2022010314;    3;  10.3;  68.0;eor
       5404;2022010315;    3;  10.0;  68.0;eor
       5404;2022010316;    3;   9.5;  70.0;eor
       5404;2022010317;    3;   8.9;  72.0;eor
       5404;2022010318;    3;   8.7;  72.0;eor
       5404;2022010319;    3;   8.8;  72.0;eor
       5404;2022010320;    3;   8.6;  73.0;eor
       5404;2022010321;    3;   8.2;  75.0;eor
       5404;2022010322;    3;   7.6;  78.0;eor
       5404;2022010323;    3;   8.0;  76.0;eor
       5404;2022010400;    3;   8.1;  78.0;eor
       5404;2022010401;    3;   7.7;  82.0;eor
       5404;2022010402;    3;   8.2;  81.0;eor
       5404;2022010403;    3;   8.1;  83.0;eor
       5404;2022010404;    3;   7.5;  86.0;eor
       5404;2022010405;    3;   6.4;  98.0;eor
       5404;2022010406;    3;   6.9;  95.0;eor
       5404;2022010407;    3;   6.5;  93.0;eor
       5404;2022010408;    3;   7.3;  91.0;eor
       5404;2022010409;    3;   8.7;  90.0;eor
       5404;2022010410;    3;   9.6;  90.0;eor
       5404;2022010411;    3;  11.0;  84.0;eor
       5404;2022010412;    3;  12.9;  71.0;eor
       5404;2022010413;    3;  13.7;  66.0;eor
       5404;2022010414;    3;  14.2;  64.0;eor
       5404;2022010415;    3;  12.4;  75.0;eor
       5404;2022010416;    3;  12.2;  75.0;eor
       5404;2022010417;    3;  11.4;  82.0;eor
       5404;2022010418;    3;   8.6;  91.0;eor
       5404;2022010419;    3;   6.9;  94.0;eor
       5404;2022010420;    3;   6.1;  93.0;eor
       5404;2022010421;    3;   4.7;  93.0;eor
       5404;2022010422;    3;   4.2;  93.0;eor
       5404;2022010423;    3;   3.5;  96.0;eor
       5404;2022010500;    3;   3.1;  98.0;eor
       5404;2022010501;    3;   2.4;  97.0;eor
       5404;2022010502;    3;   2.5;  95.0;eor
       5404;2022010503;    3;   2.6;  97.0;eor
       5404;2022010504;    3;   2.6;  97.0;eor
       5404;2022010505;    3;   2.7;  96.0;eor
       5404;2022010506;    3;   2.8;  95.0;eor
       5404;2022010507;    3;   2.9;  93.0;eor
       5404;2022010508;    3;   3.3;  93.0;eor
       5404;2022010509;    3;   3.1;  93.0;eor
       5404;2022010510;    3;   2.1;  87.0;eor
       5404;2022010511;    3;   2.0;  85.0;eor
       5404;2022010512;    3;   1.4;  88.0;eor
       5404;2022010513;    3;   1.1;  78.0;eor
       5404;2022010514;    3;   0.8;  75.0;eor
       5404;2022010515;    3;   0.9;  71.0;eor
       5404;2022010516;    3;   0.4;  72.0;eor
       5404;2022010517;    3;   0.5;  74.0;eor
       5404;2022010518;    3;   0.7;  71.0;eor
       5404;2022010519;    3;   0.6;  73.0;eor
       5404;2022010520;    3;   0.5;  71.0;eor
       5404;2022010521;    3;   0.5;  72.0;eor
       5404;2022010522;    3;   0.7;  71.0;eor
       5404;2022010523;    3;   0.5;  76.0;eor
       5404;2022010600;    3;   0.6;  77.0;eor
       5404;2022010601;    3;   0.2;  84.0;eor
       5404;2022010602;    3;   0.2;  85.0;eor
       5404;2022010603;    3;   0.1;  89.0;eor
       5404;2022010604;    3;   0.1;  92.0;eor
       5404;2022010605;    3;   0.2;  92.0;eor
       5404;2022010606;    3;   0.1;  92.0;eor
       5404;2022010607;    3;  -0.1;  97.0;eor
       5404;2022010608;    3;   0.1;  94.0;eor
       5404;2022010609;    3;   0.7;  93.0;eor
       5404;2022010610;    3;   1.2;  91.0;eor
       5404;2022010611;    3;   1.8;  86.0;eor
       5404;2022010612;    3;   2.2;  78.0;eor
       5404;2022010613;    3;   2.7;  77.0;eor
       5404;2022010614;    3;   2.3;  78.0;eor
       5404;2022010615;    3;   1.8;  83.0;eor
       5404;2022010616;    3;   1.3;  85.0;eor
       5404;2022010617;    3;  -0.1;  89.0;eor
       5404;2022010618;    3;  -1.3;  96.0;eor
       5404;2022010619;    3;  -1.7;  96.0;eor
       5404;2022010620;    3;  -2.3;  97.0;eor
       5404;2022010621;    3;  -1.8;  93.0;eor
       5404;2022010622;    3;  -2.4;  96.0;eor
       5404;2022010623;    3;  -2.7; 100.0;eor
       5404;2022010700;    3;  -3.6;  99.0;eor
       5404;2022010701;    3;  -3.5; 100.0;eor
       5404;2022010702;    3;  -3.8; 100.0;eor
       5404;2022010703;    3;  -2.9; 100.0;eor
       5404;2022010704;    3;  -4.9;  96.0;eor
       5404;2022010705;    3;  -5.0;  96.0;eor
       5404;2022010706;    3;  -5.6; 100.0;eor
       5404;2022010707;    3;  -5.6;  98.0;eor
       5404;2022010708;    3;  -3.9;  93.0;eor
       5404;2022010709;    3;  -3.3;  95.0;eor
       5404;2022010710;    3;  -2.4;  88.0;eor
       5404;2022010711;    3;  -2.3;  88.0;eor
       5404;2022010712;    3;  -1.5;  87.0;eor
       5404;2022010713;    3;  -1.1;  85.0;eor
       5404;2022010714;    3;  -0.6;  81.0;eor
       5404;2022010715;    3;  -0.4;  81.0;eor
       5404;2022010716;    3;  -0.8;  90.0;eor
       5404;2022010717;    3;  -0.7;  96.0;eor
       5404;2022010718;    3;  -0.7;  97.0;eor
       5404;2022010719;    3;  -0.7;  98.0;eor
       5404;2022010720;    3;  -0.6;  98.0;eor
       5404;2022010721;    3;  -0.2;  94.0;eor
       5404;2022010722;    3;   0.2;  91.0;eor
       5404;2022010723;    3;   0.0;  96.0;eor
       5404;2022010800;    3;   0.6;  90.0;eor
       5404;2022010801;    3;   0.5;  88.0;eor
       5404;2022010802;    3;  -0.3;  89.0;eor
       5404;2022010803;    3;  -2.7;  96.0;eor
       5404;2022010804;    3;  -2.6;  99.0;eor
       5404;2022010805;    3;  -3.7;  99.0;eor
       5404;2022010806;    3;  -1.5;  99.0;eor
       5404;2022010807;    3;  -0.9;  99.0;eor
       5404;2022010808;    3;   1.1;  84.0;eor
       5404;2022010809;    3;   0.9;  94.0;eor
       5404;2022010810;    3;   0.8;  91.0;eor
       5404;2022010811;    3;   0.8;  87.0;eor
       5404;2022010812;    3;   0.8;  84.0;eor
       5404;2022010813;    3;   1.5;  76.0;eor
       5404;2022010814;    3;   0.9;  73.0;eor
       5404;2022010815;    3;   0.5;  67.0;eor
       5404;2022010816;    3;  -2.7;  80.0;eor
       5404;2022010817;    3;  -3.4;  85.0;eor
       5404;2022010818;    3;  -2.5;  92.0;eor
       5404;2022010819;    3;  -2.4;  88.0;eor
       5404;2022010820;    3;  -1.7;  88.0;eor
       5404;2022010821;    3;  -0.7;  83.0;eor
       5404;2022010822;    3;  -0.4;  83.0;eor
       5404;2022010823;    3;  -0.2;  82.0;eor
       5404;2022010900;    3;  -0.3;  84.0;eor
       5404;2022010901;    3;  -0.3;  82.0;eor
       5404;2022010902;    3;   0.0;  81.0;eor
       5404;2022010903;    3;  -0.6;  96.0;eor
       5404;2022010904;    3;   0.2;  99.0;eor
       5404;2022010905;    3;   0.8;  97.0;eor
       5404;2022010906;    3;   3.3;  84.0;eor
       5404;2022010907;    3;   3.3;  81.0;eor
       5404;2022010908;    3;   2.1;  90.0;eor
       5404;2022010909;    3;   1.6;  94.0;eor
       5404;2022010910;    3;   2.3;  89.0;eor
       5404;2022010911;    3;   2.5;  83.0;eor
       5404;2022010912;    3;   3.1;  77.0;eor
       5404;2022010913;    3;   3.2;  76.0;eor
       5404;2022010914;    3;   2.1;  87.0;eor
       5404;2022010915;    3;   0.8;  93.0;eor
       5404;2022010916;    3;   0.5;  96.0;eor
       5404;2022010917;    3;  -0.2;  99.0;eor
       5404;2022010918;    3;   0.6;  98.0;eor
       5404;2022010919;    3;   0.7;  97.0;eor
       5404;2022010920;    3;   0.3;  97.0;eor
       5404;2022010921;    3;  -0.3; 100.0;eor
       5404;2022010922;    3;  -0.1;  98.0;eor
       5404;2022010923;    3;   0.3;  97.0;eor
       5404;2022011000;    3;  -0.1;  98.0;eor
       5404;2022011001;    3;   0.4;  99.0;eor
       5404;2022011002;    3;   0.1;  97.0;eor
       5404;2022011003;    3;  -0.3; 100.0;eor
       5404;2022011004;    3;  -0.5; 100.0;eor
       5404;2022011005;    3;  -0.4; 100.0;eor
       5404;2022011006;    3;   0.2;  98.0;eor
       5404;2022011007;    3;   0.3;  98.0;eor
       5404;2022011008;    3;   0.4;  97.0;eor
       5404;2022011009;    3;   0.6;  96.0;eor
       5404;2022011010;    3;   0.9;  94.0;eor
       5404;2022011011;    3;   1.3;  93.0;eor
       5404;2022011012;    3;   1.4;  92.0;eor
       5404;2022011013;    3;   1.7;  90.0;eor
       5404;2022011014;    3;   2.1;  87.0;eor
       5404;2022011015;    3;   1.9;  87.0;eor
       5404;2022011016;    3;   1.2;  89.0;eor
       5404;2022011017;    3;   1.1;  90.0;eor
       5404;2022011018;    3;   1.0;  91.0;eor
       5404;2022011019;    3;   1.0;  90.0;eor
       5404;2022011020;    3;   0.9;  92.0;eor
       5404;2022011021;    3;   0.8;  93.0;eor
       5404;2022011022;    3;   0.9;  93.0;eor
       5404;2022011023;    3;   0.6;  95.0;eor
       5404;2022011100;    3;   0.8;  95.0;eor
       5404;2022011101;    3;   0.7;  96.0;eor
       5404;2022011102;    3;   0.6;  96.0;eor
       5404;2022011103;    3;   0.7;  95.0;eor
       5404;2022011104;    3;   0.6;  96.0;eor
       5404;2022011105;    3;   0.4;  96.0;eor
       5404;2022011106;    3;  -0.4;  98.0;eor
       5404;2022011107;    3;  -1.2; 100.0;eor
       5404;2022011108;    3;  -1.0; 100.0;eor
       5404;2022011109;    3;   0.6;  92.0;eor
       5404;2022011110;    3;   1.2;  87.0;eor
       5404;2022011111;    3;   2.1;  75.0;eor
       5404;2022011112;    3;   2.4;  72.0;eor
       5404;2022011113;    3;   2.0;  66.0;eor
       5404;2022011114;    3;   2.3;  69.0;eor
       5404;2022011115;    3;   1.4;  76.0;eor
       5404;2022011116;    3;   0.8;  79.0;eor
       5404;2022011117;    3;  -0.3;  83.0;eor
       5404;2022011118;    3;  -1.6;  90.0;eor
       5404;2022011119;    3;  -2.2;  91.0;eor
       5404;2022011120;    3;  -2.1;  91.0;eor
       5404;2022011121;    3;  -2.6;  92.0;eor
       5404;2022011122;    3;  -2.4;  91.0;eor
       5404;2022011123;    3;  -3.0;  94.0;eor
       5404;2022011200;    3;  -3.5;  93.0;eor
       5404;2022011201;    3;  -3.2;  93.0;eor
       5404;2022011202;    3;  -3.8;  96.0;eor
       5404;2022011203;    3;  -3.4;  94.0;eor
       5404;2022011204;    3;  -3.3;  94.0;eor
       5404;2022011205;    3;  -4.2;  96.0;eor
       5404;2022011206;    3;  -4.1;  98.0;eor
       5404;2022011207;    3;  -3.5;  96.0;eor
       5404;2022011208;    3;  -3.7;  95.0;eor
       5404;2022011209;    3;  -3.7;  96.0;eor
       5404;2022011210;    3;  -3.7;  98.0;eor
       5404;2022011211;    3;  -3.4;  94.0;eor
       5404;2022011212;    3;  -3.0;  92.0;eor
       5404;2022011213;    3;  -2.8;  92.0;eor
       5404;2022011214;    3;  -2.9;  91.0;eor
       5404;2022011215;    3;  -2.9;  88.0;eor
       5404;2022011216;    3;  -3.0;  88.0;eor
       5404;2022011217;    3;  -3.1;  89.0;eor
       5404;2022011218;    3;  -3.2;  90.0;eor
       5404;2022011219;    3;  -3.2;  89.0;eor
       5404;2022011220;    3;  -3.0;  91.0;eor
       5404;2022011221;    3;  -3.0;  91.0;eor
       5404;2022011222;    3;  -3.4;  94.0;eor
       5404;2022011223;    3;  -4.7;  92.0;eor
       5404;2022011300;    3;  -5.3;  96.0;eor
       5404;2022011301;    3;  -5.1;  97.0;eor
       5404;2022011302;    3;  -4.1;  97.0;eor
       5404;2022011303;    3;  -4.1;  97.0;eor
       5404;2022011304;    3;  -3.8;  98.0;eor
       5404;2022011305;    3;  -4.0;  99.0;eor
       5404;2022011306;    3;  -4.0; 100.0;eor
       5404;2022011307;    3;  -3.8; 100.0;eor
       5404;2022011308;    3;  -3.8; 100.0;eor
       5404;2022011309;    3;  -3.7; 100.0;eor
       5404;2022011310;    3;  -3.6;  98.0;eor
       5404;2022011311;    3;  -3.5;  98.0;eor
       5404;2022011312;    3;  -3.1;  99.0;eor
       5404;2022011313;    3;  -2.7;  96.0;eor
       5404;2022011314;    3;  -2.5;  95.0;eor
       5404;2022011315;    3;  -2.7;  97.0;eor
       5404;2022011316;    3;  -2.7;  98.0;eor
       5404;2022011317;    3;  -3.0;  98.0;eor
       5404;2022011318;    3;  -3.5;  98.0;eor
       5404;2022011319;    3;  -3.6; 100.0;eor
       5404;2022011320;    3;  -3.6; 100.0;eor
       5404;2022011321;    3;  -3.8; 100.0;eor
       5404;2022011322;    3;  -4.0; 100.0;eor
       5404;2022011323;    3;  -4.2;  99.0;eor
       5404;2022011400;    3;  -4.4; 100.0;eor
       5404;2022011401;    3;  -4.6; 100.0;eor
       5404;2022011402;    3;  -4.8;  98.0;eor
       5404;2022011403;    3;  -5.0; 100.0;eor
       5404;2022011404;    3;  -5.0;  99.0;eor
       5404;2022011405;    3;  -4.7;  99.0;eor
       5404;2022011406;    3;  -4.6; 100.0;eor
       5404;2022011407;    3;  -4.6;  98.0;eor
       5404;2022011408;    3;  -4.5;  97.0;eor
       5404;2022011409;    3;  -3.1;  96.0;eor
       5404;2022011410;    3;  -1.9;  95.0;eor
       5404;2022011411;    3;  -0.3;  87.0;eor
       5404;2022011412;    3;   1.7;  79.0;eor
       5404;2022011413;    3;   3.8;  75.0;eor
       5404;2022011414;    3;   4.7;  73.0;eor
       5404;2022011415;    3;   4.7;  72.0;eor
       5404;2022011416;    3;   2.2;  86.0;eor
       5404;2022011417;    3;   0.3;  96.0;eor
       5404;2022011418;    3;  -1.1;  95.0;eor
       5404;2022011419;    3;  -1.1;  98.0;eor
       5404;2022011420;    3;  -1.6;  95.0;eor
       5404;2022011421;    3;  -1.8;  98.0;eor
       5404;2022011422;    3;  -2.3; 100.0;eor
       5404;2022011423;    3;  -2.2; 100.0;eor
       5404;2022011500;    3;  -3.2; 100.0;eor
       5404;2022011501;    3;  -3.5; 100.0;eor
       5404;2022011502;    3;  -3.6; 100.0;eor
       5404;2022011503;    3;  -3.8;  99.0;eor
       5404;2022011504;    3;  -4.1; 100.0;eor
       5404;2022011505;    3;  -2.2; 100.0;eor
       5404;2022011506;    3;  -1.7; 100.0;eor
       5404;2022011507;    3;  -0.9; 100.0;eor
       5404;2022011508;    3;  -0.8; 100.0;eor
       5404;2022011509;    3;  -0.4; 100.0;eor
       5404;2022011510;    3;  -0.3; 100.0;eor
       5404;2022011511;    3;  -0.3; 100.0;eor
       5404;2022011512;    3;  -0.2; 100.0;eor
       5404;2022011513;    3;   0.0; 100.0;eor
       5404;2022011514;    3;  -0.1; 100.0;eor
       5404;2022011515;    3;  -0.3; 100.0;eor
       5404;2022011516;    3;  -0.8; 100.0;eor
       5404;2022011517;    3;  -0.6; 100.0;eor
       5404;2022011518;    3;  -0.8; 100.0;eor
       5404;2022011519;    3;  -0.9; 100.0;eor
       5404;2022011520;    3;  -1.2; 100.0;eor
       5404;2022011521;    3;  -1.3; 100.0;eor
       5404;2022011522;    3;  -1.6; 100.0;eor
       5404;2022011523;    3;  -1.6; 100.0;eor
       5404;2022011600;    3;  -1.6; 100.0;eor
       5404;2022011601;    3;  -1.6; 100.0;eor
       5404;2022011602;    3;  -1.8; 100.0;eor
       5404;2022011603;    3;  -2.0; 100.0;eor
       5404;2022011604;    3;  -1.8; 100.0;eor
       5404;2022011605;    3;  -1.5; 100.0;eor
       5404;2022011606;    3;  -1.4; 100.0;eor
       5404;2022011607;    3;  -1.2; 100.0;eor
       5404;2022011608;    3;  -1.2;  98.0;eor
       5404;2022011609;    3;  -1.0;  98.0;eor
       5404;2022011610;    3;  -0.9;  97.0;eor
       5404;2022011611;    3;   0.0;  92.0;eor
       5404;2022011612;    3;   1.7;  84.0;eor
       5404;2022011613;    3;   1.9;  83.0;eor
       5404;2022011614;    3;   1.7;  80.0;eor
       5404;2022011615;    3;   1.2;  84.0;eor
       5404;2022011616;    3;   1.2;  84.0;eor
       5404;2022011617;    3;   1.4;  81.0;eor
       5404;2022011618;    3;   1.7;  78.0;eor
       5404;2022011619;    3;   1.7;  80.0;eor
       5404;2022011620;    3;   1.6;  80.0;eor
       5404;2022011621;    3;   1.5;  82.0;eor
       5404;2022011622;    3;   1.1;  88.0;eor
       5404;2022011623;    3;   1.1;  89.0;eor
       5404;2022011700;    3;   0.9;  93.0;eor
       5404;2022011701;    3;   1.1;  92.0;eor
       5404;2022011702;    3;   1.4;  88.0;eor
       5404;2022011703;    3;   1.5;  85.0;eor
       5404;2022011704;    3;   1.3;  83.0;eor
       5404;2022011705;    3;   1.4;  82.0;eor
       5404;2022011706;    3;   1.4;  83.0;eor
       5404;2022011707;    3;   1.8;  82.0;eor
       5404;2022011708;    3;   2.2;  83.0;eor
       5404;2022011709;    3;   2.4;  83.0;eor
       5404;2022011710;    3;   2.9;  84.0;eor
       5404;2022011711;    3;   3.5;  80.0;eor
       5404;2022011712;    3;   4.2;  77.0;eor
       5404;2022011713;    3;   3.9;  78.0;eor
       5404;2022011714;    3;   3.6;  79.0;eor
       5404;2022011715;    3;   3.2;  80.0;eor
       5404;2022011716;    3;   3.4;  76.0;eor
       5404;2022011717;    3;   3.4;  76.0;eor
       5404;2022011718;    3;   3.0;  79.0;eor
       5404;2022011719;    3;   2.9;  80.0;eor
       5404;2022011720;    3;   2.8;  82.0;eor
       5404;2022011721;    3;   2.6;  85.0;eor
       5404;2022011722;    3;   2.6;  86.0;eor
       5404;2022011723;    3;   2.6;  86.0;eor
       5404;2022011800;    3;   2.0;  94.0;eor
       5404;2022011801;    3;   2.1;  96.0;eor
       5404;2022011802;    3;   2.2;  95.0;eor
       5404;2022011803;    3;   2.1;  96.0;eor
       5404;2022011804;    3;   2.1;  97.0;eor
       5404;2022011805;    3;   1.4;  96.0;eor
       5404;2022011806;    3;   0.3;  99.0;eor
       5404;2022011807;    3;   0.7; 100.0;eor
       5404;2022011808;    3;   0.6;  99.0;eor
       5404;2022011809;    3;   1.4;  99.0;eor
       5404;2022011810;    3;   2.5;  91.0;eor
       5404;2022011811;    3;   3.6;  71.0;eor
       5404;2022011812;    3;   3.7;  65.0;eor
       5404;2022011813;    3;   3.8;  66.0;eor
       5404;2022011814;    3;   3.7;  68.0;eor
       5404;2022011815;    3;   3.4;  74.0;eor
       5404;2022011816;    3;   2.9;  74.0;eor
       5404;2022011817;    3;   2.4;  77.0;eor
       5404;2022011818;    3;   1.1;  83.0;eor
       5404;2022011819;    3;  -0.4;  89.0;eor
       5404;2022011820;    3;  -1.6;  94.0;eor
       5404;2022011821;    3;  -1.6;  97.0;eor
       5404;2022011822;    3;  -2.3; 100.0;eor
       5404;2022011823;    3;  -1.3;  94.0;eor
       5404;2022011900;    3;  -1.5;  92.0;eor
       5404;2022011901;    3;  -1.9;  94.0;eor
       5404;2022011902;    3;  -1.8;  93.0;eor
       5404;2022011903;    3;  -2.0;  93.0;eor
       5404;2022011904;    3;  -2.3;  94.0;eor
       5404;2022011905;    3;  -3.3;  99.0;eor
       5404;2022011906;    3;  -2.9;  98.0;eor
       5404;2022011907;    3;  -2.7;  97.0;eor
       5404;2022011908;    3;  -2.0;  99.0;eor
       5404;2022011909;    3;  -1.2;  96.0;eor
       5404;2022011910;    3;  -0.6;  95.0;eor
       5404;2022011911;    3;   0.6;  88.0;eor
       5404;2022011912;    3;   2.0;  79.0;eor
       5404;2022011913;    3;   3.2;  74.0;eor
       5404;2022011914;    3;   4.2;  70.0;eor
       5404;2022011915;    3;   4.4;  70.0;eor
       5404;2022011916;    3;   1.3;  82.0;eor
       5404;2022011917;    3;  -0.5;  92.0;eor
       5404;2022011918;    3;  -0.3;  94.0;eor
       5404;2022011919;    3;   2.9;  80.0;eor
       5404;2022011920;    3;   2.6;  81.0;eor
       5404;2022011921;    3;   2.6;  80.0;eor
       5404;2022011922;    3;   2.4;  79.0;eor
       5404;2022011923;    3;   2.5;  77.0;eor
       5404;2022012000;    3;   2.3;  77.0;eor
       5404;2022012001;    3;   2.2;  77.0;eor
       5404;2022012002;    3;   2.2;  77.0;eor
       5404;2022012003;    3;   2.1;  78.0;eor
       5404;2022012004;    3;   0.8;  95.0;eor
       5404;2022012005;    3;   0.6;  97.0;eor
       5404;2022012006;    3;   0.6;  97.0;eor
       5404;2022012007;    3;   0.7;  97.0;eor
       5404;2022012008;    3;   1.0;  93.0;eor
       5404;2022012009;    3;   1.1;  95.0;eor
       5404;2022012010;    3;   2.1;  90.0;eor
       5404;2022012011;    3;   2.2;  86.0;eor
       5404;2022012012;    3;   1.4;  91.0;eor
       5404;2022012013;    3;   2.3;  86.0;eor
       5404;2022012014;    3;   2.1;  86.0;eor
       5404;2022012015;    3;  -0.3;  94.0;eor
       5404;2022012016;    3;  -0.2;  91.0;eor
       5404;2022012017;    3;   0.0;  85.0;eor
       5404;2022012018;    3;   0.2;  86.0;eor
       5404;2022012019;    3;   0.0;  87.0;eor
       5404;2022012020;    3;  -0.5;  83.0;eor
       5404;2022012021;    3;  -1.0;  83.0;eor
       5404;2022012022;    3;  -0.8;  83.0;eor
       5404;2022012023;    3;  -0.7;  82.0;eor
       5404;2022012100;    3;  -0.9;  82.0;eor
       5404;2022012101;    3;  -0.8;  82.0;eor
       5404;2022012102;    3;  -2.3;  95.0;eor
       5404;2022012103;    3;  -2.1;  90.0;eor
       5404;2022012104;    3;  -1.2;  86.0;eor
       5404;2022012105;    3;  -2.8;  97.0;eor
       5404;2022012106;    3;  -2.7;  95.0;eor
       5404;2022012107;    3;  -3.4;  93.0;eor
       5404;2022012108;    3;  -5.7;  92.0;eor
       5404;2022012109;    3;  -2.0;  86.0;eor
       5404;2022012110;    3;  -1.4;  83.0;eor
       5404;2022012111;    3;  -0.9;  75.0;eor
       5404;2022012112;    3;  -0.3;  70.0;eor
       5404;2022012113;    3;   0.0;  67.0;eor
       5404;2022012114;    3;   0.4;  69.0;eor
       5404;2022012115;    3;   0.2;  71.0;eor
       5404;2022012116;    3;  -0.9;  84.0;eor
       5404;2022012117;    3;  -1.0;  89.0;eor
       5404;2022012118;    3;  -0.8;  88.0;eor
       5404;2022012119;    3;  -0.5;  85.0;eor
       5404;2022012120;    3;  -0.3;  84.0;eor
       5404;2022012121;    3;  -0.8;  89.0;eor
       5404;2022012122;    3;  -1.1;  95.0;eor
       5404;2022012123;    3;  -1.0;  94.0;eor
       5404;2022012200;    3;  -0.8;  91.0;eor
       5404;2022012201;    3;  -0.8;  91.0;eor
       5404;2022012202;    3;  -0.7;  91.0;eor
       5404;2022012203;    3;  -0.6;  93.0;eor
       5404;2022012204;    3;  -0.4;  94.0;eor
       5404;2022012205;    3;  -0.1;  96.0;eor
       5404;2022012206;    3;  -0.1;  97.0;eor
       5404;2022012207;    3;   0.1;  97.0;eor
       5404;2022012208;    3;   0.1; 100.0;eor
       5404;2022012209;    3;   0.0; 100.0;eor
       5404;2022012210;    3;   0.1; 100.0;eor
       5404;2022012211;    3;   0.0;  99.0;eor
       5404;2022012212;    3;   0.1;  98.0;eor
       5404;2022012213;    3;   0.3;  98.0;eor
       5404;2022012214;    3;   0.4;  98.0;eor
       5404;2022012215;    3;   0.5;  98.0;eor
       5404;2022012216;    3;   0.6;  99.0;eor
       5404;2022012217;    3;   0.6;  99.0;eor
       5404;2022012218;    3;   0.7;  98.0;eor
       5404;2022012219;    3;   0.9;  98.0;eor
       5404;2022012220;    3;   0.8;  98.0;eor
       5404;2022012221;    3;   0.9;  99.0;eor
       5404;2022012222;    3;   0.9; 100.0;eor
       5404;2022012223;    3;   1.0; 100.0;eor
       5404;2022012300;    3;   1.1;  99.0;eor
       5404;2022012301;    3;   1.2;  99.0;eor
       5404;2022012302;    3;   1.1;  98.0;eor
       5404;2022012303;    3;   1.0;  98.0;eor
       5404;2022012304;    3;   0.9;  98.0;eor
       5404;2022012305;    3;   0.7;  99.0;eor
       5404;2022012306;    3;   1.0;  98.0;eor
       5404;2022012307;    3;   0.9;  98.0;eor
       5404;2022012308;    3;   1.2;  98.0;eor
       5404;2022012309;    3;   1.5;  96.0;eor
       5404;2022012310;    3;   1.6;  95.0;eor
       5404;2022012311;    3;   2.0;  92.0;eor
       5404;2022012312;    3;   2.4;  90.0;eor
       5404;2022012313;    3;   2.5;  86.0;eor
       5404;2022012314;    3;   2.9;  86.0;eor
       5404;2022012315;    3;   2.8;  87.0;eor
       5404;2022012316;    3;   1.7;  93.0;eor
       5404;2022012317;    3;   1.4;  98.0;eor
       5404;2022012318;    3;   1.1; 100.0;eor
       5404;2022012319;    3;   1.1;  99.0;eor
       5404;2022012320;    3;   0.9;  99.0;eor
